PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Unnamed: 15
1760,1970-12-07 09:09:35,0.6501026153564453,-0.3302648961544037,-0.4550213515758514,-0.5111769437789917,9.258268356323242,0.6153867840766907,3.787579298019409,-9.835858345031738,-4.628973007202148,-4.221423149108887,-0.3603515625,-0.79296875,-0.1962890625, 
1761,1970-12-07 13:47:22,0.6489260196685791,-0.3313613533973694,-0.4546110332012176,-0.5123262405395508,9.257050514221191,0.3560840189456939,3.6162548065185542,-10.547930717468262,-3.909806489944458,-5.722815036773682,-0.36279296875,-0.789306640625,-0.19970703125, 
1762,1970-12-07 18:25:09,0.6477473378181458,-0.3322741687297821,-0.4541880786418915,-0.5136001110076904,9.23202896118164,0.181550845503807,3.5001444816589355,-10.167451858520508,-2.928595542907715,-6.830922603607178,-0.355224609375,-0.788330078125,-0.205322265625, 
1763,1970-12-07 23:02:56,0.6466624736785889,-0.33309006690979,-0.4538159072399139,-0.5147664546966553,9.132493019104004,0.0557149946689605,3.484282732009888,-8.98906135559082,-2.763828754425049,-6.432209491729736,-0.3583984375,-0.79248046875,-0.204833984375, 
1764,1970-12-08 03:40:43,0.645811915397644,-0.333745539188385,-0.4535152018070221,-0.5156736373901367,9.13417911529541,0.0764849111437797,3.595010280609131,-6.6928300857543945,-2.3774607181549072,-5.121951580047607,-0.360107421875,-0.799072265625,-0.21044921875, 
1765,1970-12-08 08:18:30,0.6451931595802307,-0.334360659122467,-0.4530517160892486,-0.516456663608551,9.117409706115724,0.2240075469017028,3.6287436485290527,-6.164529323577881,-1.0734411478042605,-3.498912811279297,-0.35888671875,-0.80126953125,-0.20458984375, 
1766,1970-12-08 12:56:17,0.6446819305419922,-0.3349927961826324,-0.4524671733379364,-0.5171974301338196,9.066997528076172,0.218874916434288,3.644608020782471,-6.3152594566345215,-0.3604987561702728,-2.6071808338165283,-0.35791015625,-0.79296875,-0.20947265625, 
1767,1970-12-08 17:34:04,0.6442724466323853,-0.3352797627449035,-0.4520595669746399,-0.5178773999214172,9.105316162109377,0.1428576409816742,3.620584011077881,-3.719860553741455,0.2608717679977417,-3.45297646522522,-0.35791015625,-0.79541015625,-0.21240234375, 
1768,1970-12-08 22:11:51,0.6439829468727112,-0.3352190256118774,-0.451935201883316,-0.5183853507041931,9.107487678527832,0.1815846711397171,3.636348009109497,-0.3586418628692627,0.2203524708747863,-3.996055603027344,-0.353515625,-0.794921875,-0.215087890625, 
1769,1970-12-09 02:49:38,0.643837034702301,-0.3349693715572357,-0.4519392848014831,-0.5187240839004517,9.07791805267334,0.2788114249706268,3.626016616821289,1.8017704486846924,0.3811618685722351,-3.614516019821167,-0.358642578125,-0.79541015625,-0.214599609375, 
1770,1970-12-09 07:27:25,0.6437796354293823,-0.3348011374473572,-0.4518539607524872,-0.5189785957336426,9.156535148620604,0.3497789204120636,3.671180248260498,1.5807709693908691,0.5666874051094055,-2.469858407974243,-0.352783203125,-0.794677734375,-0.212890625, 
1771,1970-12-09 12:05:12,0.6437333226203918,-0.334733784198761,-0.4515894949436188,-0.5193093419075012,9.23277473449707,0.3006662726402282,3.681785345077514,0.2828730344772339,1.2093613147735596,-2.04304838180542,-0.3544921875,-0.79345703125,-0.2158203125, 
1772,1970-12-09 16:42:59,0.6436640024185181,-0.3345792889595032,-0.4513684809207916,-0.5196868181228638,9.1583251953125,0.1974958181381225,3.6037538051605225,0.6315643787384033,1.3647918701171875,-2.699885606765747,-0.353759765625,-0.800048828125,-0.2158203125, 
1773,1970-12-09 21:20:46,0.643682062625885,-0.3341661989688873,-0.4514018297195434,-0.5199011564254761,9.017394065856934,0.1905289888381958,3.606640577316284,3.3884003162384038,1.0591942071914673,-3.0558643341064453,-0.354248046875,-0.793701171875,-0.218017578125, 
1774,1970-12-10 01:58:33,0.6437764763832092,-0.3336682021617889,-0.4516528844833374,-0.5198861360549927,8.91841983795166,0.2543917596340179,3.660719633102417,5.436751365661621,0.1090268790721893,-2.5285756587982178,-0.353759765625,-0.800048828125,-0.2158203125, 
1775,1970-12-10 06:36:20,0.6438214182853699,-0.3334358036518097,-0.4519524276256561,-0.5197191834449768,8.90418529510498,0.3128425776958465,3.670046329498291,4.7874436378479,-1.5579566955566406,-1.3209367990493774,-0.3505859375,-0.8017578125,-0.21826171875, 
1776,1970-12-10 11:14:07,0.6438008546829224,-0.3334347009658813,-0.4522527754306793,-0.5194838643074036,8.982414245605469,0.3606373369693756,3.638611316680908,3.8419246673583984,-2.7466166019439697,-0.5315788388252258,-0.3564453125,-0.797119140625,-0.21728515625, 
1777,1970-12-10 15:51:54,0.6438151597976685,-0.3332255482673645,-0.4527556300163269,-0.5191624164581299,9.022147178649902,0.3659790456295013,3.6421380043029785,5.826242446899414,-2.989757537841797,-1.1400469541549685,-0.35693359375,-0.80126953125,-0.21435546875, 
1778,1970-12-10 20:29:41,0.6439465284347534,-0.3327541053295135,-0.4533690512180328,-0.5187665820121765,9.056324005126951,0.4616137444972992,3.692544221878052,7.874390125274658,-2.3489413261413574,-1.4652903079986572,-0.35400390625,-0.800048828125,-0.212646484375, 
1779,1970-12-11 01:07:28,0.6440196633338928,-0.3323365449905395,-0.4539312124252319,-0.5184516310691833,9.141321182250977,0.4940557479858398,3.715120315551758,7.068856716156006,-2.309753656387329,-1.74340558052063,-0.353515625,-0.802490234375,-0.21875, 
1780,1970-12-11 05:45:15,0.6439131498336792,-0.3321737051010132,-0.4543702602386474,-0.5183036923408508,9.230159759521484,0.5000115633010864,3.584099769592285,4.595398902893066,-2.852332592010498,-2.040038824081421,-0.351806640625,-0.801025390625,-0.217041015625, 
1781,1970-12-11 10:23:02,0.6437464356422424,-0.3317112922668457,-0.4551993012428283,-0.5180795192718506,9.100513458251951,0.4674643278121948,3.561225414276123,7.411311149597168,-3.872154235839844,-3.742733240127564,-0.3486328125,-0.799072265625,-0.21728515625, 
1782,1970-12-11 15:00:49,0.6434299349784851,-0.3311260044574737,-0.4559611976146698,-0.5181769728660583,9.069551467895508,0.5498701333999634,3.672542810440064,6.377825736999512,-2.8730409145355225,-5.926664352416992,-0.34716796875,-0.8046875,-0.214599609375, 
1783,1970-12-11 19:38:36,0.6429930329322815,-0.3309300541877746,-0.4565818309783935,-0.5182980298995972,8.951497077941895,0.4311628937721252,3.5690300464630127,3.797986030578613,-3.958878517150879,-4.921518802642822,-0.3486328125,-0.80224609375,-0.20849609375, 
1784,1970-12-12 00:16:23,0.6423565149307251,-0.3310605883598327,-0.4571002721786499,-0.5185471177101135,9.021374702453612,0.4662763178348541,3.6259024143218994,1.116733193397522,-5.006656169891357,-4.9470295906066895,-0.348388671875,-0.79931640625,-0.210693359375, 
1785,1970-12-12 04:54:10,0.6418648958206177,-0.331055074930191,-0.4576614201068878,-0.5186641216278076,9.20892333984375,0.5522373914718628,3.47070050239563,2.6231186389923096,-4.5556416511535645,-4.368950843811035,-0.3447265625,-0.80810546875,-0.21240234375, 
1786,1970-12-12 09:31:57,0.6414687037467957,-0.3306981027126312,-0.4583097994327545,-0.5188095569610596,9.233622550964355,0.470172643661499,3.566030979156494,4.620230674743652,-3.3213143348693848,-5.4566330909729,-0.34765625,-0.809814453125,-0.212158203125, 
1787,1970-12-12 14:09:44,0.6411759257316589,-0.3301687836647033,-0.4588987231254577,-0.5189879536628723,9.29461669921875,0.3681662380695343,3.563915014266968,5.296111583709717,-2.044623613357544,-5.640057563781738,-0.343994140625,-0.808837890625,-0.21044921875, 
1788,1970-12-12 18:47:31,0.6409379243850708,-0.3295957744121551,-0.4594691097736358,-0.519141435623169,9.195405006408691,0.4241091907024383,3.5866315364837646,5.6261186599731445,-1.6892985105514526,-5.432236671447754,-0.34326171875,-0.81005859375,-0.20751953125, 
1789,1970-12-12 23:25:18,0.6407377123832703,-0.3291350603103637,-0.4598569869995117,-0.51933753490448,9.193309783935549,0.543404221534729,3.5355584621429443,4.42388391494751,-1.071955680847168,-4.719063758850098,-0.34326171875,-0.810546875,-0.208740234375, 
1790,1970-12-13 04:03:05,0.6406260132789612,-0.3287274837493896,-0.4600773453712463,-0.5195382833480835,9.263723373413086,0.5999453663825989,3.450166940689087,3.781696557998657,-0.2317053079605102,-3.874523401260376,-0.34130859375,-0.810302734375,-0.207275390625, 
1791,1970-12-13 08:40:52,0.640491247177124,-0.3282946050167084,-0.4602742493152618,-0.5198037624359131,9.158736228942873,0.6515050530433655,3.4300668239593506,3.5525267124176025,0.0349037125706672,-4.269624710083008,-0.34326171875,-0.81103515625,-0.207763671875, 
1792,1970-12-13 13:18:39,0.6403708457946777,-0.3278705477714538,-0.4604819416999817,-0.5200356245040894,9.122745513916016,0.7426214814186096,3.41404128074646,3.6887474060058594,-0.075006790459156,-4.06696367263794,-0.343505859375,-0.8125,-0.2060546875, 
1793,1970-12-13 17:56:26,0.6402159929275513,-0.3275243937969208,-0.4606055319309234,-0.5203348994255066,9.13112449645996,0.789315938949585,3.4804532527923584,2.7491455078125,0.0601322203874588,-4.053516864776611,-0.3359375,-0.815185546875,-0.214111328125, 
1794,1970-12-13 22:34:13,0.6400073766708374,-0.3272792994976043,-0.4606204926967621,-0.5207325220108032,9.145129203796388,0.7648305892944336,3.52524995803833,1.5137425661087036,0.2301237285137176,-4.1009392738342285,-0.345458984375,-0.813232421875,-0.20654296875, 
1795,1970-12-14 03:12:00,0.6398217678070068,-0.3270566463470459,-0.4606035351753235,-0.5211151838302612,9.106195449829102,0.7361310124397278,3.62835431098938,1.3648178577423096,0.3263250589370727,-3.8238484859466553,-0.3408203125,-0.814453125,-0.205322265625, 
1796,1970-12-14 07:49:47,0.6396923661231995,-0.3267922699451446,-0.4605994820594787,-0.521443247795105,9.08057689666748,0.7678108215332031,3.56988525390625,1.8939121961593628,0.47475066781044,-3.542915105819702,-0.334716796875,-0.81640625,-0.207763671875, 
1797,1970-12-14 12:27:34,0.6396304965019226,-0.3265253603458404,-0.4607282876968384,-0.5215727686882019,9.07430934906006,0.6734451055526733,3.48482084274292,3.1733431816101074,-0.3321070671081543,-2.7297117710113525,-0.334716796875,-0.81640625,-0.207763671875, 
1798,1970-12-14 17:05:21,0.6396414637565613,-0.3261622190475464,-0.4610807001590729,-0.5214748978614807,9.043779373168944,0.6392846703529358,3.63935661315918,5.2839460372924805,-1.2495412826538086,-2.275470972061157,-0.334716796875,-0.818115234375,-0.20947265625, 
1799,1970-12-14 21:43:08,0.6397148370742798,-0.3260011076927185,-0.4611640274524688,-0.5214119553565979,9.122326850891112,0.6600268483161926,3.5764663219451904,3.4647133350372314,-0.514123797416687,-0.9587474465370178,-0.34228515625,-0.812744140625,-0.20947265625, 
1800,1970-12-15 02:20:55,0.6397507190704346,-0.3259099721908569,-0.4613873660564422,-0.5212273597717285,9.114912033081056,0.6353923082351685,3.596426725387573,3.9561569690704346,-1.7736667394638062,-0.6520737409591675,-0.33740234375,-0.8173828125,-0.21044921875, 
1801,1970-12-15 06:58:42,0.6397513151168823,-0.32583749294281,-0.4616462290287018,-0.5210429430007935,9.077616691589355,0.635132908821106,3.487633228302002,3.932247877120972,-2.106734275817871,-0.7959147095680237,-0.33935546875,-0.813232421875,-0.209228515625, 
1802,1970-12-15 11:36:29,0.6397289037704468,-0.325757622718811,-0.4619600772857666,-0.5208420753479004,9.112756729125977,0.6953322291374207,3.5269391536712646,4.157920837402344,-2.432476282119751,-0.954188346862793,-0.338623046875,-0.816650390625,-0.209228515625, 
1803,1970-12-15 16:14:16,0.6396558284759521,-0.3257382214069366,-0.4622343480587005,-0.5207006931304932,9.10670280456543,0.7167996168136597,3.473486423492432,3.4502928256988525,-2.502168655395508,-1.116585612297058,-0.3388671875,-0.81396484375,-0.2041015625, 
1804,1970-12-15 20:52:03,0.6395460963249207,-0.3259139657020569,-0.4623405933380127,-0.5206310749053955,9.16097354888916,0.7824755311012268,3.478334665298462,1.6665863990783691,-2.4187610149383545,-0.5704076886177063,-0.339599609375,-0.817626953125,-0.208740234375, 
1805,1970-12-16 01:29:50,0.6394650340080261,-0.3260762095451355,-0.4622973799705505,-0.5206674337387085,9.179675102233888,0.7255450487136841,3.511982679367065,0.9308232069015504,-1.3828810453414917,-0.6371415853500366,-0.3369140625,-0.81298828125,-0.20458984375, 
1806,1970-12-16 06:07:37,0.6394753456115723,-0.3261748254299164,-0.4621393978595733,-0.5207329988479614,9.19355297088623,0.6715064644813538,3.5052709579467773,0.9040066003799438,-0.2958779036998749,-0.3870975375175476,-0.3388671875,-0.816162109375,-0.20703125, 
1807,1970-12-16 10:45:24,0.6394827961921692,-0.3262494504451751,-0.4619710445404053,-0.5208264589309692,9.182378768920898,0.6056562662124634,3.569749116897583,0.8792262077331543,-0.1109670177102088,-0.571841835975647,-0.337646484375,-0.815673828125,-0.208984375, 
1808,1970-12-16 15:23:11,0.6394659876823425,-0.3263812959194183,-0.461786150932312,-0.5209284424781799,9.128416061401367,0.6163164377212524,3.607867479324341,0.4936655461788177,-0.3009876310825348,-0.4751027226448059,-0.3369140625,-0.81884765625,-0.20654296875, 
1809,1970-12-16 20:00:58,0.639434814453125,-0.326567679643631,-0.4615724980831146,-0.5210393071174622,9.08921718597412,0.647533118724823,3.577687740325928,0.0816468894481659,-0.3955881297588348,-0.3295714259147644,-0.34033203125,-0.814208984375,-0.208740234375, 
1810,1970-12-17 00:38:45,0.6394137144088745,-0.32675901055336,-0.4613702893257141,-0.5211243629455566,9.063450813293455,0.6818289756774902,3.5397980213165283,0.2077382057905197,-0.4888055920600891,-0.1904304325580597,-0.342529296875,-0.818359375,-0.208984375, 
1811,1970-12-17 05:16:32,0.6393822431564331,-0.3269512355327606,-0.4612078666687011,-0.5211864113807678,9.095823287963867,0.6828601956367493,3.5357632637023926,0.3917526304721832,-0.7526291012763977,-0.2141093611717224,-0.33984375,-0.821044921875,-0.208740234375, 
1812,1970-12-17 09:54:19,0.6393309235572815,-0.327144056558609,-0.4610843956470489,-0.5212376713752747,9.071809768676758,0.6302928924560547,3.5414814949035645,0.5195216536521912,-1.0133920907974243,-0.3234627842903137,-0.33740234375,-0.81494140625,-0.2109375, 
1813,1970-12-17 14:32:06,0.6392855048179626,-0.3273828327655792,-0.4609806537628174,-0.5212350487709045,9.112998008728027,0.6986573338508606,3.556103229522705,0.582029402256012,-1.366142988204956,0.0398469567298889,-0.33935546875,-0.816162109375,-0.210205078125, 
1814,1970-12-17 19:09:53,0.6392626166343689,-0.3276534080505371,-0.460839182138443,-0.5212182998657227,9.18368911743164,0.6267302632331848,3.569697856903076,0.3973489999771118,-1.275371551513672,0.3659862875938415,-0.33349609375,-0.81494140625,-0.20947265625, 
1815,1970-12-17 23:47:40,0.6392563581466675,-0.3278672695159912,-0.4607142210006714,-0.5212019681930542,9.16083812713623,0.5589877367019653,3.586034059524536,0.7462196946144104,-1.090012550354004,0.2089292109012603,-0.33837890625,-0.812255859375,-0.208984375, 
1816,1970-12-18 04:25:27,0.6392707824707031,-0.3280857503414154,-0.4606008231639862,-0.5211470723152161,9.107325553894045,0.6206497550010681,3.5745718479156494,0.927992820739746,-1.1800538301467896,0.4378170371055603,-0.336669921875,-0.8125,-0.20556640625, 
1817,1970-12-18 09:03:14,0.6392636299133301,-0.3283021748065948,-0.4605000913143158,-0.5211082696914673,9.13322925567627,0.6404869556427002,3.580197095870972,0.8744240403175354,-1.2609260082244873,0.2511005103588104,-0.338134765625,-0.813232421875,-0.212646484375, 
1818,1970-12-18 13:41:01,0.63917475938797,-0.3286670446395874,-0.4603121280670166,-0.521153450012207,9.09943675994873,0.6521208882331848,3.4881350994110107,-0.5227039456367493,-1.478326439857483,0.2628567218780517,-0.338134765625,-0.81396484375,-0.210693359375, 
1819,1970-12-18 18:18:48,0.6390030980110168,-0.3291244506835937,-0.4601508677005768,-0.5212177634239197,9.103433609008787,0.6009107828140259,3.472197771072388,-1.0881298780441284,-2.145819187164306,0.1125486195087432,-0.33642578125,-0.8115234375,-0.20849609375, 
1820,1970-12-18 22:56:35,0.6388031840324402,-0.3295813500881195,-0.4600048363208771,-0.5213028788566589,9.163412094116213,0.6079813838005066,3.4455606937408447,-1.1664921045303345,-2.253469467163086,-0.1176903620362281,-0.340087890625,-0.816162109375,-0.212646484375, 
1821,1970-12-19 03:34:22,0.6386209726333618,-0.3299927115440368,-0.4598284363746643,-0.521421492099762,9.18990421295166,0.5582903623580933,3.479886054992676,-1.138241171836853,-1.8244950771331787,-0.2751444280147552,-0.33935546875,-0.815673828125,-0.211181640625, 
1822,1970-12-19 08:12:09,0.6385351419448853,-0.3303178250789642,-0.4595338404178619,-0.5215803384780884,9.219874382019045,0.5425712466239929,3.5807366371154785,-1.0939695835113523,-0.6010788679122925,-0.1125294119119644,-0.338623046875,-0.810302734375,-0.21484375, 
1823,1970-12-19 12:49:56,0.6384268999099731,-0.3307490348815918,-0.4590520560741424,-0.5218642950057983,9.199379920959473,0.5146873593330383,3.658854722976685,-2.666768789291382,0.0538571067154407,0.022327871993184,-0.33642578125,-0.81201171875,-0.20751953125, 
1824,1970-12-19 17:27:43,0.6383435726165771,-0.3311959207057953,-0.4586319029331207,-0.5220519304275513,9.146787643432615,0.449036568403244,3.5172102451324463,-2.177783966064453,-0.4142086207866668,0.4353070557117462,-0.341064453125,-0.811279296875,-0.2109375, 
1825,1970-12-19 22:05:30,0.6382540464401245,-0.3312753140926361,-0.4586454927921295,-0.522098958492279,9.069750785827637,0.6079776287078857,3.51746678352356,1.4231761693954468,-1.3378410339355469,-1.1164960861206057,-0.3427734375,-0.816162109375,-0.21484375, 
1826,1970-12-20 02:43:17,0.6380327939987183,-0.3316951692104339,-0.458267867565155,-0.5224343538284302,9.17680835723877,0.5850161910057068,3.5121333599090576,-2.674260377883911,-0.6012709140777588,-0.8859304785728455,-0.344970703125,-0.816650390625,-0.213134765625, 
